same_categ,categ_kw_cosinesim,top_kw,TENCODED_Match_type,TENCODED_Net_id,TENCODED_Category,TENCODED_Country,TENCODED_Language,TENCODED_general_kw_class,TENCODED_Cluster_keyw,Ctr
0,0.7708344648438196,0,0.21167650153030304,0.23058799705668606,0.17762608488118814,0.21439065741333335,0.21439065741333335,0.17006725683582088,0.1750890408243243,0.134615385
0,0.7668131387149525,0,0.21167650153030304,0.17054185172668812,0.19818522728767124,0.18536857725142855,0.2111694572919897,0.17219752712903227,0.15329618844736842,0.214285714
0,0.7486750963549543,0,0.21167650153030304,0.23058799705668606,0.27684686654545454,0.18536857725142855,0.2111694572919897,0.2525012280689655,0.2363573733230769,0.225806452
0,0.7879529575768349,0,0.21167650153030304,0.23058799705668606,0.17571589511842106,0.18536857725142855,0.2111694572919897,0.16430397279710143,0.15329618844736842,0.070422535
0,0.757995560416847,0,0.21167650153030304,0.17054185172668812,0.218384092175,0.21439065741333335,0.21439065741333335,0.2062878475972222,0.21485867064367814,0.347826087
0,0.7358430628032324,0,0.21167650153030304,0.23058799705668606,0.18898323901851852,0.21439065741333335,0.21439065741333335,0.14878141654166666,0.2023441577638889,0.5
0,0.6696002227983442,0,0.21167650153030304,0.17054185172668812,0.27684686654545454,0.18536857725142855,0.2111694572919897,0.2705204412,0.20987923345714288,0.294117647
0,0.7334813424578933,1,0.21167650153030304,0.23058799705668606,0.17762608488118814,0.2324673535518868,0.2111694572919897,0.14878141654166666,0.13263073184285712,0.068965517
0,0.7237397348472414,0,0.21167650153030304,0.23058799705668606,0.2319275947586207,0.2324673535518868,0.2111694572919897,0.18051325449275363,0.2256267575348837,0.318181818
0,0.7312177527307981,0,0.21167650153030304,0.23058799705668606,0.17571589511842106,0.2324673535518868,0.2111694572919897,0.16430397279710143,0.2023441577638889,0.096153846
0,0.7790070152709607,0,0.21167650153030304,0.23058799705668606,0.21739424761111112,0.18536857725142855,0.2111694572919897,0.22387479100000002,0.26505608661627905,0.15
0,0.7254353374192105,0,0.21167650153030304,0.23058799705668606,0.1715402161617647,0.18536857725142855,0.2111694572919897,0.17219752712903227,0.14164939866666668,0.093333333
0,0.7129179669706674,0,0.21167650153030304,0.23058799705668606,0.21196599323255816,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.21877977992682926,0.222222222
0,0.782601539321559,0,0.0270817185,0.17054185172668812,0.19818522728767124,0.2324673535518868,0.2111694572919897,0.18051325449275363,0.2183617567142857,0.020408163
0,0.7994349873175906,0,0.21167650153030304,0.23058799705668606,0.17762608488118814,0.2324673535518868,0.2111694572919897,0.17006725683582088,0.2256267575348837,0.235294118
0,0.7362594278483843,0,0.21167650153030304,0.17054185172668812,0.23743769709375,0.2324673535518868,0.2111694572919897,0.2525012280689655,0.2363573733230769,0.075630252
0,0.7362594278483843,0,0.21167650153030304,0.23058799705668606,0.23743769709375,0.2324673535518868,0.2111694572919897,0.2525012280689655,0.2363573733230769,0.26119403
0,0.7743766624512151,0,0.21167650153030304,0.23058799705668606,0.21739424761111112,0.21439065741333335,0.21439065741333335,0.22387479100000002,0.26505608661627905,0.636363636
1,0.7026433705649587,0,0.21167650153030304,0.17054185172668812,0.24188150647727272,0.2324673535518868,0.2111694572919897,0.267746719779661,0.26505608661627905,0.255319149
0,0.7737901579228703,0,0.21167650153030304,0.23058799705668606,0.2637807113043478,0.21439065741333335,0.21439065741333335,0.27921356185714286,0.2023441577638889,0.75
0,0.7476844425510043,0,0.21167650153030304,0.23058799705668606,0.21739424761111112,0.2324673535518868,0.2111694572919897,0.2705204412,0.22191405123255814,0.086956522
0,0.787617333576981,0,0.21167650153030304,0.23058799705668606,0.17762608488118814,0.18536857725142855,0.2111694572919897,0.17006725683582088,0.1973140988918919,0.117647059
0,0.7296430811042867,0,0.21167650153030304,0.23058799705668606,0.32912848322727273,0.21439065741333335,0.21439065741333335,0.27921356185714286,0.23987924921818182,0.4375
0,0.6666197813495316,0,0.21167650153030304,0.23058799705668606,0.2472581668245614,0.2324673535518868,0.2111694572919897,0.22387479100000002,0.31600667548571426,0.7
0,0.7708032623136115,0,0.21167650153030304,0.23058799705668606,0.19818522728767124,0.2324673535518868,0.2111694572919897,0.18051325449275363,0.2183617567142857,0.097297297
0,0.7842317196680937,1,0.21167650153030304,0.23058799705668606,0.21535549868421053,0.2324673535518868,0.2111694572919897,0.20675171498113207,0.2023441577638889,0.052238806
0,0.7261872831989921,0,0.21167650153030304,0.23058799705668606,0.17762608488118814,0.18536857725142855,0.2111694572919897,0.2000442785,0.1973140988918919,0.051470588
0,0.7067648750243316,0,0.21167650153030304,0.23058799705668606,0.2143724292079208,0.21439065741333335,0.21439065741333335,0.2000442785,0.21485867064367814,0.15
0,0.7650479187260405,0,0.21167650153030304,0.17054185172668812,0.17571589511842106,0.18536857725142855,0.2111694572919897,0.16430397279710143,0.1973140988918919,0.125
0,0.7152992251841017,0,0.21167650153030304,0.17054185172668812,0.21739424761111112,0.21439065741333335,0.21439065741333335,0.22387479100000002,0.23987924921818182,0.261904762
0,0.7799298585161626,0,0.21167650153030304,0.23058799705668606,0.17571589511842106,0.2324673535518868,0.2111694572919897,0.2000442785,0.26505608661627905,0.052980132
0,0.7388265378478857,0,0.21167650153030304,0.23058799705668606,0.18898323901851852,0.2324673535518868,0.2111694572919897,0.20959429405000002,0.2023441577638889,0.272727273
0,0.727899073833885,0,0.21167650153030304,0.23058799705668606,0.2472581668245614,0.18536857725142855,0.2111694572919897,0.2705204412,0.20987923345714288,0.333333333
0,0.7420757422546975,1,0.21167650153030304,0.23058799705668606,0.2143724292079208,0.2324673535518868,0.2111694572919897,0.27921356185714286,0.26505608661627905,0.214285714
0,0.7384155043077191,0,0.21167650153030304,0.23058799705668606,0.19818522728767124,0.21439065741333335,0.21439065741333335,0.24026240165217394,0.21485867064367814,0.120689655
0,0.7457926182309139,0,0.21167650153030304,0.17054185172668812,0.21739424761111112,0.2324673535518868,0.2111694572919897,0.22387479100000002,0.2023441577638889,0.025104603
0,0.7565309521393285,0,0.21167650153030304,0.17054185172668812,0.21535549868421053,0.18536857725142855,0.2111694572919897,0.20675171498113207,0.20987923345714288,0.225
0,0.6517693345031536,0,0.21167650153030304,0.23058799705668606,0.218384092175,0.2324673535518868,0.2111694572919897,0.27921356185714286,0.23054372933333334,0.375
1,0.6407477906896938,0,0.21167650153030304,0.23058799705668606,0.23743769709375,0.2324673535518868,0.2111694572919897,0.214182055,0.2363573733230769,0.21875
1,0.7542493412826214,0,0.21167650153030304,0.23058799705668606,0.24188150647727272,0.2324673535518868,0.2111694572919897,0.267746719779661,0.26505608661627905,0.258064516
0,0.6854673018822428,0,0.21167650153030304,0.17054185172668812,0.32912848322727273,0.2324673535518868,0.2111694572919897,0.27921356185714286,0.31600667548571426,0.428571429
0,0.7776152439938441,1,0.21167650153030304,0.17054185172668812,0.17762608488118814,0.2324673535518868,0.2111694572919897,0.14878141654166666,0.13263073184285712,0.043478261
0,0.7177532309724589,0,0.21167650153030304,0.17054185172668812,0.17571589511842106,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.23054372933333334,0.02345679
0,0.7745018214077206,0,0.21167650153030304,0.17054185172668812,0.1536444814,0.18536857725142855,0.2111694572919897,0.20675171498113207,0.1973140988918919,0.411764706
0,0.667423992514635,0,0.21167650153030304,0.17054185172668812,0.2143724292079208,0.2324673535518868,0.2111694572919897,0.20675171498113207,0.31600667548571426,0.162162162
0,0.6783429940175844,1,0.21167650153030304,0.23058799705668606,0.23717315560465116,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.21877977992682926,0.375
1,0.7764242300663526,0,0.21167650153030304,0.17054185172668812,0.23743769709375,0.2324673535518868,0.2111694572919897,0.214182055,0.2363573733230769,0.391304348
0,0.7763732990629351,0,0.21167650153030304,0.17054185172668812,0.17762608488118814,0.21439065741333335,0.21439065741333335,0.17006725683582088,0.1750890408243243,0.089552239
0,0.7301398126158579,0,0.21167650153030304,0.23058799705668606,0.218384092175,0.2324673535518868,0.2111694572919897,0.27921356185714286,0.26505608661627905,0.285714286
0,0.783396062149704,0,0.21167650153030304,0.17054185172668812,0.2637807113043478,0.21439065741333335,0.21439065741333335,0.2062878475972222,0.23987924921818182,0.545454545
0,0.7558819200814249,0,0.21167650153030304,0.23058799705668606,0.17762608488118814,0.21439065741333335,0.21439065741333335,0.17006725683582088,0.1750890408243243,0.388888889
1,0.7653237805911337,0,0.21167650153030304,0.23058799705668606,0.24188150647727272,0.18536857725142855,0.2111694572919897,0.267746719779661,0.22191405123255814,0.314285714
0,0.7378802079370995,1,0.21167650153030304,0.23058799705668606,0.2143724292079208,0.2324673535518868,0.2111694572919897,0.2000442785,0.1973140988918919,0.107438017
0,0.6683550419561243,0,0.21167650153030304,0.17054185172668812,0.2143724292079208,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.23054372933333334,0.023728814
0,0.7233510236882513,1,0.21167650153030304,0.23058799705668606,0.2472581668245614,0.18536857725142855,0.2111694572919897,0.27921356185714286,0.22191405123255814,0.225
1,0.8278391483147243,0,0.21167650153030304,0.23058799705668606,0.2319275947586207,0.18536857725142855,0.2111694572919897,0.2062878475972222,0.2256267575348837,0.164383562
0,0.7185623057196923,0,0.21167650153030304,0.23058799705668606,0.21196599323255816,0.21439065741333335,0.21439065741333335,0.2240362744226804,0.21485867064367814,0.052173913
0,0.7095303773887238,0,0.21167650153030304,0.23058799705668606,0.32912848322727273,0.18536857725142855,0.2111694572919897,0.27921356185714286,0.31600667548571426,0.230769231
0,0.7759668637403248,0,0.21167650153030304,0.17054185172668812,0.2319275947586207,0.21439065741333335,0.21439065741333335,0.2100645484,0.23987924921818182,0.130434783
0,0.7718528905209979,0,0.21167650153030304,0.17054185172668812,0.17762608488118814,0.21439065741333335,0.21439065741333335,0.14878141654166666,0.1750890408243243,0.216216216
0,0.7661785875888745,1,0.21167650153030304,0.17054185172668812,0.17762608488118814,0.2324673535518868,0.2111694572919897,0.14878141654166666,0.13263073184285712,0.039473684
0,0.7588091978508551,0,0.21167650153030304,0.17054185172668812,0.17762608488118814,0.21439065741333335,0.21439065741333335,0.17006725683582088,0.1750890408243243,0.189189189
0,0.7575805266967793,1,0.21167650153030304,0.17054185172668812,0.18898323901851852,0.2324673535518868,0.2111694572919897,0.14878141654166666,0.13263073184285712,0.012793177
1,0.7365993933146218,0,0.21167650153030304,0.17054185172668812,0.2319275947586207,0.21439065741333335,0.21439065741333335,0.2062878475972222,0.21485867064367814,0.347368421
0,0.7773709215952974,0,0.21167650153030304,0.17054185172668812,0.1715402161617647,0.18536857725142855,0.2111694572919897,0.17219752712903227,0.1973140988918919,0.054945055
0,0.7128274368916696,0,0.21167650153030304,0.23058799705668606,0.32912848322727273,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.23054372933333334,0.125
0,0.8016444009851195,0,0.21167650153030304,0.23058799705668606,0.23743769709375,0.18536857725142855,0.2111694572919897,0.2525012280689655,0.1973140988918919,0.272727273
0,0.7341044237892483,0,0.21167650153030304,0.17054185172668812,0.2472581668245614,0.2324673535518868,0.2111694572919897,0.2000442785,0.22191405123255814,0.147540984
0,0.8043566700311295,0,0.21167650153030304,0.23058799705668606,0.21196599323255816,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.21877977992682926,0.241935484
0,0.7567092345242263,0,0.21167650153030304,0.23058799705668606,0.218384092175,0.18536857725142855,0.2111694572919897,0.267746719779661,0.2616922265714286,0.428571429
0,0.7580324817244101,0,0.21167650153030304,0.17054185172668812,0.218384092175,0.21439065741333335,0.21439065741333335,0.2062878475972222,0.21485867064367814,0.171232877
0,0.7588631004424139,1,0.21167650153030304,0.17054185172668812,0.21196599323255816,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.21877977992682926,0.071428571
0,0.6896907104665764,0,0.21167650153030304,0.23058799705668606,0.19818522728767124,0.18536857725142855,0.2111694572919897,0.20675171498113207,0.31600667548571426,0.112903226
0,0.7166071658562467,0,0.21167650153030304,0.23058799705668606,0.19818522728767124,0.2324673535518868,0.2111694572919897,0.267746719779661,0.26505608661627905,0.160714286
0,0.7668921179595197,0,0.21167650153030304,0.23058799705668606,0.21535549868421053,0.18536857725142855,0.2111694572919897,0.20675171498113207,0.20987923345714288,0.084269663
0,0.6854894862075517,0,0.21167650153030304,0.23058799705668606,0.19818522728767124,0.2324673535518868,0.2111694572919897,0.20959429405000002,0.2183617567142857,0.222222222
0,0.7220621105458453,0,0.21167650153030304,0.23058799705668606,0.17571589511842106,0.2324673535518868,0.2111694572919897,0.16430397279710143,0.2023441577638889,0.131268437
0,0.7276255813860902,0,0.21167650153030304,0.23058799705668606,0.17571589511842106,0.21439065741333335,0.21439065741333335,0.16430397279710143,0.21485867064367814,0.4
0,0.7160529459038062,0,0.21167650153030304,0.17054185172668812,0.1536444814,0.18536857725142855,0.2111694572919897,0.19836590251724137,0.15329618844736842,0.24
0,0.7477938986577003,0,0.21167650153030304,0.17054185172668812,0.21535549868421053,0.2324673535518868,0.2111694572919897,0.102272727,0.20987923345714288,0.102272727
0,0.776957104714735,0,0.21167650153030304,0.23058799705668606,0.1715402161617647,0.18536857725142855,0.2111694572919897,0.1564113975,0.14164939866666668,0.162162162
0,0.6963643393368714,0,0.21167650153030304,0.23058799705668606,0.218384092175,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.23054372933333334,0.140350877
0,0.7454825566736765,0,0.21167650153030304,0.23058799705668606,0.2637807113043478,0.21439065741333335,0.21439065741333335,0.20675171498113207,0.23987924921818182,0.470588235
0,0.7221911643270689,0,0.21167650153030304,0.17054185172668812,0.1715402161617647,0.18536857725142855,0.2111694572919897,0.17219752712903227,0.1973140988918919,0.1
0,0.8015552761576417,1,0.21167650153030304,0.17054185172668812,0.218384092175,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.2616922265714286,0.207792208
0,0.7422385367316997,0,0.21167650153030304,0.23058799705668606,0.1715402161617647,0.18536857725142855,0.2111694572919897,0.17219752712903227,0.1973140988918919,0.113207547
1,0.7383771243991983,0,0.21167650153030304,0.23058799705668606,0.24188150647727272,0.21439065741333335,0.21439065741333335,0.267746719779661,0.23987924921818182,0.208333333
0,0.6790290089626959,0,0.21167650153030304,0.17054185172668812,0.2472581668245614,0.21439065741333335,0.21439065741333335,0.2720001781,0.21485867064367814,0.277777778
0,0.6796521927760795,0,0.21167650153030304,0.17054185172668812,0.2472581668245614,0.18536857725142855,0.2111694572919897,0.27921356185714286,0.22191405123255814,0.126436782
0,0.759288269151802,0,0.21167650153030304,0.17054185172668812,0.21196599323255816,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.21877977992682926,0.179487179
0,0.6812462753101843,0,0.21167650153030304,0.23058799705668606,0.2143724292079208,0.2324673535518868,0.2111694572919897,0.2062878475972222,0.22191405123255814,0.388888889
0,0.7105508762674397,0,0.21167650153030304,0.23058799705668606,0.1715402161617647,0.18536857725142855,0.2111694572919897,0.1564113975,0.14164939866666668,0.193548387
0,0.7359716024080155,0,0.21167650153030304,0.23058799705668606,0.18898323901851852,0.2324673535518868,0.2111694572919897,0.267746719779661,0.26505608661627905,0.269230769
0,0.7826601475916156,0,0.21167650153030304,0.23058799705668606,0.17571589511842106,0.18536857725142855,0.2111694572919897,0.16430397279710143,0.15329618844736842,0.070056497
0,0.7697798854965587,1,0.21167650153030304,0.17054185172668812,0.17762608488118814,0.2324673535518868,0.2111694572919897,0.18051325449275363,0.13263073184285712,0.025723473
1,0.6812231099079096,1,0.21167650153030304,0.17054185172668812,0.24188150647727272,0.21439065741333335,0.21439065741333335,0.267746719779661,0.2616922265714286,0.375
0,0.704089297396306,0,0.21167650153030304,0.23058799705668606,0.19818522728767124,0.2324673535518868,0.2111694572919897,0.20959429405000002,0.2183617567142857,0.253968254
0,0.7443910240637562,0,0.21167650153030304,0.23058799705668606,0.27684686654545454,0.2324673535518868,0.2111694572919897,0.20959429405000002,0.2183617567142857,0.2
0,0.7150148920003547,0,0.21167650153030304,0.23058799705668606,0.19818522728767124,0.18536857725142855,0.2111694572919897,0.19836590251724137,0.20987923345714288,0.28125
0,0.7338361486340674,0,0.21167650153030304,0.23058799705668606,0.19818522728767124,0.2324673535518868,0.2111694572919897,0.20959429405000002,0.2183617567142857,0.385714286
0,0.7265074125781864,0,0.21167650153030304,0.23058799705668606,0.218384092175,0.2324673535518868,0.2111694572919897,0.27921356185714286,0.26505608661627905,0.315789474
0,0.7317982170445171,0,0.21167650153030304,0.23058799705668606,0.2143724292079208,0.21439065741333335,0.21439065741333335,0.16430397279710143,0.21485867064367814,0.028169014
0,0.7439969639925892,0,0.21167650153030304,0.23058799705668606,0.17571589511842106,0.18536857725142855,0.2111694572919897,0.16430397279710143,0.2023441577638889,0.11023622
0,0.7451968886538752,0,0.21167650153030304,0.23058799705668606,0.1715402161617647,0.18536857725142855,0.2111694572919897,0.17219752712903227,0.1973140988918919,0.088235294
0,0.7349235727290007,0,0.21167650153030304,0.17054185172668812,0.2143724292079208,0.2324673535518868,0.2111694572919897,0.27921356185714286,0.26505608661627905,0.113207547
0,0.706932723752126,0,0.21167650153030304,0.23058799705668606,0.218384092175,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.23054372933333334,0.135802469
1,0.7122274671539987,1,0.21167650153030304,0.23058799705668606,0.24188150647727272,0.18536857725142855,0.2111694572919897,0.267746719779661,0.2616922265714286,0.1875
0,0.7572250409973376,0,0.21167650153030304,0.17054185172668812,0.21196599323255816,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.21877977992682926,0.104477612
1,0.7780242987773313,0,0.21167650153030304,0.23058799705668606,0.2500758055652174,0.18536857725142855,0.2111694572919897,0.2705204412,0.2256267575348837,0.545454545
0,0.7498800512929779,0,0.2955939871428571,0.23058799705668606,0.23717315560465116,0.18536857725142855,0.2111694572919897,0.24026240165217394,0.2363573733230769,0.5625
0,0.7347696578021997,0,0.21167650153030304,0.23058799705668606,0.1715402161617647,0.21439065741333335,0.21439065741333335,0.17219752712903227,0.1750890408243243,0.160377358
0,0.7494637947204579,0,0.21167650153030304,0.23058799705668606,0.23717315560465116,0.21439065741333335,0.21439065741333335,0.24026240165217394,0.21485867064367814,0.05904059
1,0.7477971905289712,0,0.21167650153030304,0.23058799705668606,0.24188150647727272,0.18536857725142855,0.2111694572919897,0.267746719779661,0.2616922265714286,0.153846154
0,0.7778509528506635,0,0.21167650153030304,0.17054185172668812,0.17762608488118814,0.18536857725142855,0.2111694572919897,0.17006725683582088,0.1973140988918919,0.115942029
0,0.7880682440567662,0,0.21167650153030304,0.23058799705668606,0.2143724292079208,0.18536857725142855,0.2111694572919897,0.16430397279710143,0.15329618844736842,0.058823529
0,0.6872408606166526,0,0.21167650153030304,0.23058799705668606,0.19818522728767124,0.18536857725142855,0.2111694572919897,0.19836590251724137,0.20987923345714288,0.211864407
0,0.7326623951961334,0,0.21167650153030304,0.17054185172668812,0.1715402161617647,0.18536857725142855,0.2111694572919897,0.1564113975,0.14164939866666668,0.145454545
0,0.7334373522736939,0,0.21167650153030304,0.17054185172668812,0.1715402161617647,0.18536857725142855,0.2111694572919897,0.17219752712903227,0.1973140988918919,0.141791045
0,0.7968487539219037,1,0.21167650153030304,0.23058799705668606,0.21196599323255816,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.21877977992682926,0.272727273
0,0.7064333043743095,0,0.21167650153030304,0.17054185172668812,0.1715402161617647,0.21439065741333335,0.21439065741333335,0.18051325449275363,0.1750890408243243,0.263157895
0,0.7622825439285479,0,0.21167650153030304,0.23058799705668606,0.23717315560465116,0.18536857725142855,0.2111694572919897,0.2525012280689655,0.2363573733230769,0.131147541
0,0.7261871364985043,0,0.21167650153030304,0.17054185172668812,0.21535549868421053,0.2324673535518868,0.2111694572919897,0.20675171498113207,0.31600667548571426,0.109090909
0,0.7265542927854914,1,0.21167650153030304,0.23058799705668606,0.218384092175,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.23054372933333334,0.183098592
0,0.731120569124776,1,0.21167650153030304,0.23058799705668606,0.17762608488118814,0.2324673535518868,0.2111694572919897,0.20959429405000002,0.2183617567142857,0.333333333
0,0.7139123329408394,1,0.21167650153030304,0.17054185172668812,0.1536444814,0.18536857725142855,0.2111694572919897,0.17219752712903227,0.1973140988918919,0.3
0,0.7562645168127733,0,0.21167650153030304,0.17054185172668812,0.218384092175,0.21439065741333335,0.21439065741333335,0.2062878475972222,0.21485867064367814,0.25
0,0.7386590579872209,0,0.21167650153030304,0.23058799705668606,0.21535549868421053,0.18536857725142855,0.2111694572919897,0.19836590251724137,0.20987923345714288,0.206896552
0,0.7763834092535375,0,0.21167650153030304,0.17054185172668812,0.23743769709375,0.18536857725142855,0.2111694572919897,0.19836590251724137,0.14164939866666668,0.12
0,0.7048436445737343,0,0.21167650153030304,0.17054185172668812,0.2472581668245614,0.21439065741333335,0.21439065741333335,0.333333333,0.21485867064367814,0.333333333
0,0.6783805952906692,1,0.21167650153030304,0.17054185172668812,0.2143724292079208,0.21439065741333335,0.21439065741333335,0.267746719779661,0.23987924921818182,0.133333333
0,0.7708032623136115,0,0.21167650153030304,0.17054185172668812,0.19818522728767124,0.2324673535518868,0.2111694572919897,0.18051325449275363,0.2183617567142857,0.083333333
1,0.7273702723585531,1,0.21167650153030304,0.23058799705668606,0.24188150647727272,0.18536857725142855,0.2111694572919897,0.267746719779661,0.2616922265714286,0.35
0,0.7695205720309201,0,0.21167650153030304,0.17054185172668812,0.1536444814,0.18536857725142855,0.2111694572919897,0.20675171498113207,0.15329618844736842,0.10619469
0,0.7373704406736209,0,0.21167650153030304,0.17054185172668812,0.2472581668245614,0.18536857725142855,0.2111694572919897,0.2000442785,0.1973140988918919,0.272727273
0,0.727421330360629,0,0.21167650153030304,0.23058799705668606,0.17571589511842106,0.18536857725142855,0.2111694572919897,0.20675171498113207,0.31600667548571426,0.114285714
0,0.7215823084678892,0,0.21167650153030304,0.23058799705668606,0.21739424761111112,0.2324673535518868,0.2111694572919897,0.22387479100000002,0.2363573733230769,0.444444444
1,0.735382441782775,1,0.21167650153030304,0.23058799705668606,0.2319275947586207,0.2324673535518868,0.2111694572919897,0.2062878475972222,0.26505608661627905,0.157894737
0,0.7249498830051024,0,0.2955939871428571,0.23058799705668606,0.17571589511842106,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.23054372933333334,0.181818182
0,0.7044594307539698,1,0.21167650153030304,0.23058799705668606,0.19818522728767124,0.2324673535518868,0.2111694572919897,0.17006725683582088,0.13263073184285712,0.166666667
0,0.7420250133296477,0,0.21167650153030304,0.23058799705668606,0.21196599323255816,0.2324673535518868,0.2111694572919897,0.2240362744226804,0.21877977992682926,0.275
0,0.738526274971208,0,0.21167650153030304,0.23058799705668606,0.2472581668245614,0.2324673535518868,0.2111694572919897,0.2525012280689655,0.2363573733230769,0.352941176
0,0.7528016860579922,1,0.21167650153030304,0.23058799705668606,0.2143724292079208,0.18536857725142855,0.2111694572919897,0.27921356185714286,0.26505608661627905,0.06
0,0.777320266041474,1,0.21167650153030304,0.23058799705668606,0.17762608488118814,0.2324673535518868,0.2111694572919897,0.17006725683582088,0.13263073184285712,0.121794872
0,0.7399311943745233,0,0.21167650153030304,0.23058799705668606,0.2143724292079208,0.18536857725142855,0.2111694572919897,0.17006725683582088,0.2256267575348837,0.098360656
0,0.708717232832801,0,0.21167650153030304,0.23058799705668606,0.16260423072222224,0.21439065741333335,0.21439065741333335,0.2240362744226804,0.23987924921818182,0.095238095
0,0.7498165174437056,0,0.21167650153030304,0.17054185172668812,0.23985209836363638,0.2324673535518868,0.2111694572919897,0.2062878475972222,0.22191405123255814,0.127659574
0,0.7009207619770594,0,0.21167650153030304,0.17054185172668812,0.17571589511842106,0.21439065741333335,0.21439065741333335,0.16430397279710143,0.21485867064367814,0.173469388
